ID,LABEL,RTN5,FIVE_DAY_GL,CLOSE,RSI2,RSI_CLOSE_3,PERCENT_RANK_100,RSI_STREAK_2,CRSI
2008-01-17:SPY,DN,-5.56303,-0.292288,133.43,3.69952,8.65601,3,16.0722,9.24275
2008-01-16:SPY,DN,-2.41505,-1.45277,136.98,11.5972,18.1001,22,25.9614,22.0205
2008-01-15:SPY,DN,-0.532719,-3.11935,138.17,18.0585,23.9362,6,37.4972,22.4778
2008-01-14:SPY,UP,0.0637439,-7.47452,141.28,66.4006,54.6209,75,67.4831,65.7013
2008-01-11:SPY,DN,-0.82089,-5.77239,140.15,34.5893,34.1832,22,45.8194,34.0009
2008-01-10:SPY,UP,-2.46445,-5.56303,141.29,66.2099,49.037,72,91.5785,70.8718
2008-01-09:SPY,UP,-3.14635,-2.41505,140.37,46.4604,33.4874,83,89.8969,68.7948
2008-01-08:SPY,DN,-4.99282,-0.532719,138.91,0.155807,1.78266,8,0.385541,3.3894
2008-01-07:SPY,DN,-4.148,0.0637439,141.19,0.479856,3.53887,47,0.759254,17.0994
2008-01-04:SPY,DN,-4.3069,-0.82089,141.31,0.507641,3.66558,3,1.47331,2.71296
2008-01-03:SPY,DN,-3.13607,-2.46445,144.86,3.53645,12.4743,48,2.78108,21.0851
2008-01-02:SPY,DN,-2.88146,-3.14635,144.93,3.75748,12.8812,19,5.00029,12.2938
2007-12-31:SPY,DN,-1.29616,-4.99282,146.21,8.7676,21.3851,24,8.31974,17.9016
2007-12-28:SPY,DN,0.340599,-4.148,147.3,20.2824,34.2047,36,12.4533,27.5527
2007-12-27:SPY,DN,1.22704,-4.3069,147.67,26.1003,39.5731,16,16.5695,24.0476
2007-12-26:SPY,UP,2.51577,-3.13607,149.55,96.2185,84.4951,54,95.4065,77.9672
2007-12-24:SPY,UP,2.86758,-2.88146,149.23,95.0976,82.2026,70,91.2372,81.1466
2007-12-21:SPY,UP,0.652307,-1.29616,148.13,90.0063,73.0814,74,83.9561,77.0125
2007-12-20:SPY,UP,-1.51617,0.340599,146.8,73.1468,54.1337,69,72.5531,65.229
2007-12-19:SPY,DN,-2.33648,1.22704,145.88,35.5295,32.0902,50,57.4224,46.5042
2007-12-18:SPY,UP,-1.37246,2.51577,145.88,35.5295,32.0902,64,79.273,58.4544
2007-12-17:SPY,DN,-4.60942,2.86758,145.07,6.78889,16.3608,12,13.2592,13.8733
2007-12-14:SPY,DN,-2.4783,0.652307,147.17,16.0829,27.2831,17,22.0294,22.1042
2007-12-13:SPY,DN,-1.24553,-1.51617,149.06,41.8884,45.5142,37,32.9152,38.4765
2007-12-12:SPY,UP,0.376319,-2.33648,149.37,48.2356,49.102,76,65.0689,63.3903
2007-12-11:SPY,DN,1.05903,-1.37246,147.91,19.5177,32.3613,1,31.7174,21.6929
2007-12-10:SPY,UP,2.97941,-4.60942,152.08,93.958,86.591,72,60.6902,73.0937
2007-12-07:SPY,DN,1.51352,-2.4783,150.91,87.005,80.4689,48,27.6419,52.0369
2007-12-06:SPY,UP,2.55469,-1.24553,150.94,88.3079,81.1019,90,74.8162,81.9727
2007-12-05:SPY,UP,1.14185,0.376319,148.81,75.038,69.8923,92,64.8056,75.566
2007-12-04:SPY,DN,2.65834,1.05903,146.36,28.1212,44.7718,21,12.831,26.2009
2007-12-03:SPY,DN,4.77474,2.97941,147.68,56.9628,63.931,27,17.0202,35.9837
2007-11-30:SPY,UP,3.143,1.51352,148.66,91.9826,81.1106,78,92.6151,83.9086
2007-11-29:SPY,UP,3.88199,2.55469,147.18,85.0359,74.1047,50,86.7143,70.273
2007-11-28:SPY,UP,1.72152,1.14185,147.13,84.8137,73.8865,99,77.8747,83.5871
2007-11-27:SPY,UP,-0.827769,2.65834,142.57,52.9375,46.4703,84,66.8451,65.7718
2007-11-26:SPY,DN,-3.31984,4.77474,140.95,24.9583,28.7546,6,33.8874,22.8807
2007-11-23:SPY,UP,-0.968806,3.143,144.13,59.9243,50.7222,95,67.3741,71.0321
2007-11-21:SPY,DN,-4.05634,3.88199,141.68,12.9386,18.8982,7,35.5108,20.4696
2007-11-20:SPY,UP,-2.32307,1.72152,144.64,44.3468,39.3844,73,69.3996,60.5947
2007-11-19:SPY,DN,0.0417537,-0.827769,143.76,12.9276,22.7971,11,41.4725,25.0899
2007-11-16:SPY,UP,0.447843,-3.31984,145.79,37.0588,39.3621,54,76.281,56.5477
2007-11-15:SPY,DN,-1.10084,-0.968806,145.54,28.8848,35.5151,10,35.9833,27.1661
2007-11-14:SPY,DN,-0.162261,-4.05634,147.67,64.6533,55.5229,32,50.1971,45.9067
2007-11-13:SPY,UP,-2.62379,-2.32307,148.08,73.4014,59.8497,99,82.9722,80.6073
2007-11-12:SPY,DN,-4.23192,0.0417537,143.7,4.06701,9.77574,17,7.37757,11.3844
2007-11-09:SPY,DN,-4.00794,0.447843,145.14,7.11634,13.4532,12,13.2678,12.907
2007-11-08:SPY,DN,-2.5624,-1.10084,147.16,15.0096,20.7546,27,22.0833,23.2793
2007-11-07:SPY,DN,-4.35823,-0.162261,147.91,18.9017,23.9754,1,33.0696,19.3483
2007-11-06:SPY,UP,-0.646805,-2.62379,152.07,67.2988,56.2595,91,65.8092,71.0229
2007-11-05:SPY,DN,-2.64712,-4.23192,150.05,13.5683,22.4593,21,32.294,25.2511
2007-11-02:SPY,UP,-1.57532,-4.00794,151.2,25.4903,31.7799,50,63.3364,48.3721
2007-11-01:SPY,DN,-0.533456,-2.5624,151.03,20.3152,28.8708,4,29.4086,20.7598
2007-10-31:SPY,UP,2.09269,-4.35823,154.65,77.9834,73.1566,83,54.7331,70.2966
2007-10-30:SPY,DN,0.856616,-0.646805,153.06,41.5367,51.268,22,20.5059,31.258
2007-10-29:SPY,UP,2.38475,-2.64712,154.13,93.7647,80.8424,61,84.0817,75.308
2007-10-26:SPY,UP,2.63914,-1.57532,153.62,91.0968,76.5426,86,74.0091,78.8506
2007-10-25:SPY,UP,-1.20372,-0.533456,151.84,64.8531,50.9027,57,61.9801,56.6276
2007-10-24:SPY,DN,-1.79579,2.09269,151.48,49.9276,42.4162,37,29.2236,36.2132
2007-10-23:SPY,UP,-1.31356,0.856616,151.76,59.8039,46.592,79,82.5923,69.3948
2007-10-22:SPY,UP,-2.88368,2.38475,150.54,29.363,25.2016,72,74.9756,57.3924
2007-10-19:SPY,DN,-4.26022,2.63914,149.67,3.23369,7.60998,1,27.1869,11.9323
